"Time","get","get_range","head","list","put"
1777647540000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777647600000,0,0,undefined,0.016666574074588474,0
1777647660000,0,0,undefined,0.016666574074588474,0
1777647720000,0,0,undefined,0.016666574074588474,0
1777647780000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777647840000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777647900000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777647960000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777648020000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777648080000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777648140000,0,0,undefined,0.016666574074588474,0
1777648200000,0,0,undefined,0.016666574074588474,0
1777648260000,0,0,undefined,0.016666666666666663,0
1777648320000,0,0,undefined,0.027777777777777776,0
1777648380000,0.0055554938278463565,0.0055554938278463565,undefined,0.05555493827846356,0.0055554938278463565
1777648440000,0.0055554938278463565,0.0055554938278463565,undefined,0.05555493827846356,0.0055554938278463565
1777648500000,0.0055554938278463565,0.0055554938278463565,undefined,0.04444395062277085,0.0055554938278463565
1777648560000,0,0,undefined,0.016666574074588474,0
1777648620000,0,0,undefined,0.016666574074588474,0
1777648680000,0,0,undefined,0.016666574074588474,0
1777648740000,0,0,undefined,0.016666666666666663,0
1777648800000,0,0,undefined,0.016666666666666663,0
1777648860000,0,0,undefined,0.016666666666666663,0
1777648920000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777648980000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777649040000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777649100000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777649160000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777649220000,0,0,undefined,0.04444395062277086,0.005555493827846357
1777649280000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777649340000,0,0,undefined,0.016666574074588474,0
1777649400000,0,0,undefined,0.01666648148353907,0
1777649460000,0,0,undefined,0.016666388893518444,0
1777649520000,0,0,undefined,0.027777314822530742,0
1777649580000,0.0055554938278463565,0.0055554938278463565,undefined,0.038888456794924496,0
1777649640000,0.005555524691529492,0.005555524691529492,undefined,0.03888867284070644,0
1777649700000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777649760000,0,0,undefined,0.016666574074588474,0
1777649820000,0,0,undefined,0.016666666666666663,0
1777649880000,0,0,undefined,0.016666666666666663,0
1777649940000,0,0,undefined,0.016666666666666663,0
1777650000000,0,0,undefined,0.016666666666666663,0
1777650060000,0,0,undefined,0.016666666666666663,0
1777650120000,0,0,undefined,0.027777777777777776,0
1777650180000,0,0,undefined,0.023774444444444442,0
1777650240000,0,0,undefined,0.03326465277777778,0
1777650300000,0,undefined,undefined,0.016666666666666666,0
1777650360000,0,undefined,undefined,0.016666666666666663,0
1777650420000,0,undefined,undefined,0.016666666666666663,0
1777650480000,0,undefined,undefined,0.016666666666666663,0
1777650540000,0,undefined,undefined,0.04444444444444444,0.005555555555555555
1777650600000,0,undefined,undefined,0.04444444444444444,0.005555555555555555
1777650660000,0,undefined,undefined,0.044444197532235934,0.005555524691529492
1777650720000,0,undefined,undefined,0.016666574074588474,0
1777650780000,0.005555462964506147,undefined,undefined,0.027777314822530735,0
1777650840000,0.0055554938278463565,0,undefined,0.05555493827846356,0.0055554938278463565
1777650900000,0.0055554938278463565,0,undefined,0.06666592593415628,0.0055554938278463565
1777650960000,0,0,undefined,0.05555555555555555,0.005555555555555555
1777651020000,0,0,undefined,0.05555524691529492,0.005555524691529492
1777651080000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777651140000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777651200000,0,0,undefined,0.07222141976200264,0.011110987655692713
1777651260000,0,0,undefined,0.07222141976200264,0.011110987655692713
1777651320000,0,0,undefined,0.07222101853857991,0.011110925929012295
1777651380000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777651440000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777651500000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777651560000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777651620000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777651680000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777651740000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777651800000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777651860000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777651920000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777651980000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777652040000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777652100000,0.005555462964506148,0.005555462964506148,undefined,0.055554629645061485,0.005555462964506148
1777652160000,0,0,undefined,0.07222101853857993,0.011110925929012297
1777652220000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777652280000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777652340000,0,0,undefined,0.016666388893518444,0
1777652400000,0,0,undefined,0.016666388893518444,0
1777652460000,0,0,undefined,0.016666388893518444,0
1777652520000,0,0,undefined,0.016666574074588474,0
1777652580000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777652640000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777652700000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777652760000,0,0,undefined,0.016666666666666663,0
1777652820000,0,0,undefined,0.016666666666666663,0
1777652880000,0,0,undefined,0.016666666666666663,0
1777652940000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777653000000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777653060000,0,0,undefined,0.044443703716049186,0.005555462964506148
1777653120000,0,0,undefined,0.016666666666666663,0
1777653180000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777653240000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777653300000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777653360000,0,0,undefined,0.07222222222222222,0.01111111111111111
1777653420000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777653480000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777653540000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777653600000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777653660000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777653720000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777653780000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777653840000,0.005555524691529492,0.011111049383058983,undefined,0.05555524691529492,0.005555524691529492
1777653900000,0.01111111111111111,0.01111111111111111,undefined,0.05555555555555555,0.005555555555555555
1777653960000,0.005555555555555555,0.005555555555555555,undefined,0.04444444444444444,0.005555555555555555
1777654020000,0.005555555555555555,0,undefined,0.04444444444444444,0.005555555555555555
1777654080000,0,0,undefined,0.016666666666666663,0
1777654140000,0,0,undefined,0.01666648148353907,0
1777654200000,0,0,undefined,0.01666648148353907,0
1777654260000,0,0,undefined,0.016666388893518444,0
1777654320000,0,0,undefined,0.016666574074588474,0
1777654380000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777654440000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777654500000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777654560000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777654620000,0,0,undefined,0.09999944444753085,0.016666574074588474
1777654680000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777654740000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777654800000,0,0,undefined,0.016666666666666663,0
1777654860000,0,0,undefined,0.016666666666666663,0
1777654920000,0,0,undefined,0.016666666666666663,0
1777654980000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777655040000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777655100000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777655160000,0,0,undefined,0.016666574074588474,0
1777655220000,0,0,undefined,0.016666666666666663,0
1777655280000,0,0,undefined,0.016666666666666663,0
1777655340000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777655400000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777655460000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777655520000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777655580000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777655640000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777655700000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777655760000,0,0,undefined,0.016666666666666663,0
1777655820000,0,0,undefined,0.016666666666666663,0
1777655880000,0,0,undefined,0.016666666666666663,0
1777655940000,0,0,undefined,0.016666574074588474,0
1777656000000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777656060000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777656120000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777656180000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777656240000,0.01111111111111111,0.01111111111111111,undefined,0.05555555555555555,0.005555555555555555
1777656300000,0.011110925929012297,0.011110925929012297,undefined,0.055554629645061485,0.005555462964506148
1777656360000,0.005555462964506148,0.005555462964506148,undefined,0.044443703716049186,0.005555462964506148
1777656420000,0,0,undefined,0.016666388893518444,0
1777656480000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777656540000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777656600000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777656660000,0,0,undefined,0.016666666666666663,0
1777656720000,0,0,undefined,0.016666666666666663,0
1777656780000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777656840000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777656900000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777656960000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777657020000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777657080000,0,0,undefined,0.016666574074588474,0
1777657140000,0,0,undefined,0.016666574074588474,0
1777657200000,0,0,undefined,0.016666574074588474,0
1777657260000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777657320000,0,0,undefined,0.07222222222222222,0.01111111111111111
1777657380000,0.005555555555555555,0.005555555555555555,undefined,0.08333333333333333,0.01111111111111111
1777657440000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777657500000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777657560000,0,0,undefined,0.016666666666666663,0
1777657620000,0,0,undefined,0.016666666666666663,0
1777657680000,0,0,undefined,0.016666666666666663,0
1777657740000,0,0,undefined,0.016666481483539074,0
1777657800000,0,0,undefined,0.04444395062277086,0.005555493827846357
1777657860000,0,0,undefined,0.07222141976200265,0.011110987655692715
1777657920000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777657980000,0.005555524691529492,0.005555524691529492,undefined,0.05555524691529492,0.005555524691529492
1777658040000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777658100000,0.0055554938278463565,0.0055554938278463565,undefined,0.02777746913923178,0
1777658160000,0,0,undefined,0.01666648148353907,0
1777658220000,0,0,undefined,0.01666648148353907,0
1777658280000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777658340000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777658400000,0,0,undefined,0.07222182098988339,0.011111049383058983
1777658460000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777658520000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777658580000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777658640000,0.005555555555555555,0.01111111111111111,undefined,0.027777777777777776,0
1777658700000,0.005555524691529492,0.011111049383058983,undefined,0.02777762345764746,0
1777658760000,0,0.005555524691529492,undefined,0.016666574074588474,0
1777658820000,0,0,undefined,0.016666574074588474,0
1777658880000,0,0,undefined,0.016666666666666663,0
1777658940000,0,0,undefined,0.016666666666666663,0
1777659000000,0.005555555555555555,0,undefined,0.04444444444444444,0.005555555555555555
1777659060000,0.005555555555555555,0,undefined,0.07222222222222222,0.01111111111111111
1777659120000,0.005555555555555555,0,undefined,0.07222222222222222,0.01111111111111111
1777659180000,0,0,undefined,0.07222222222222222,0.01111111111111111
1777659240000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777659300000,0,0,undefined,0.05555524691529492,0.005555524691529492
1777659360000,0.005555524691529492,0.005555524691529492,undefined,0.03888867284070644,0
1777659420000,0.005555524691529492,0.005555524691529492,undefined,0.03888867284070644,0
1777659480000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777659540000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777659600000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777659660000,0,0,undefined,0.07222222222222222,0.01111111111111111
1777659720000,0,0,undefined,0.07222222222222222,0.01111111111111111
1777659780000,0.005555555555555555,0.005555555555555555,undefined,0.08333333333333333,0.01111111111111111
1777659840000,0.005555555555555555,0.005555555555555555,undefined,0.05555555555555555,0.005555555555555555
1777659900000,0.005555555555555555,0.005555555555555555,undefined,0.027777777777777776,0
1777659960000,0,0,undefined,0.016666666666666663,0
1777660020000,0,0,undefined,0.016666666666666663,0
1777660080000,0,0,undefined,0.016666574074588474,0
1777660140000,0,0,undefined,0.016666574074588474,0
1777660200000,0,0,undefined,0.016666574074588474,0
1777660260000,0,0,undefined,0.016666666666666663,0
1777660320000,0,0,undefined,0.016666666666666663,0
1777660380000,0,0,undefined,0.04444444444444444,0.005555555555555555
1777660440000,0,0,undefined,0.044444197532235934,0.005555524691529492
1777660500000,0.0055554938278463565,0.0055554938278463565,undefined,0.05555493827846356,0.0055554938278463565
1777660560000,0.0055554938278463565,0.0055554938278463565,undefined,0.02777746913923178,0
1777660620000,0.005555524691529492,0.005555524691529492,undefined,0.02777762345764746,0
1777660680000,0,0,undefined,0.016666666666666663,0
1777660740000,0,0,undefined,0.016666666666666663,0
1777660800000,0,0,undefined,0.016666666666666663,0
1777660860000,0,0,undefined,0.016666574074588474,0
1777660920000,0,0,undefined,0.016666574074588474,0
1777660980000,0,0,undefined,0.04444395062277086,0.005555493827846357
1777661040000,87.63469807112183,87.86487711642343,undefined,0.07222182098988339,0.011111049383058983
1777661100000,89.54216316853795,89.53799650187128,undefined,0.09444391975600136,0.011111049383058983
1777661160000,89.54228018518519,89.53811351851851,0,0.06666666666666665,0.005555555555555555
1777661220000,1.9444444444444442,1.7055555555555553,0,0.03888888888888888,0
1777661280000,0,0,0,0.016666574074588474,0
1777661340000,0,0,0,0.016666574074588474,0
1777661400000,0,0,0,0.016666574074588474,0
1777661460000,0,0,0,0.016666666666666663,0
1777661520000,0,0,0,0.016666574074588474,0
1777661580000,0,0,0,0.02777762345764746,0
1777661640000,0.005555524691529492,0.005555524691529492,0,0.05555524691529492,0.005555524691529492
1777661700000,0.0055554938278463565,0.0055554938278463565,0,0.08333240741769535,0.011110987655692713
1777661760000,0.0055554938278463565,0.0055554938278463565,0,0.07222141976200264,0.011110987655692713
1777661820000,0,0,0,0.04444395062277085,0.0055554938278463565
1777661880000,0,0,0,0.016666574074588474,0
1777661940000,0,0,0,0.016666574074588474,0
1777662000000,0,0,0,0.016666574074588474,0
1777662060000,0,0,0,0.016666666666666663,0
1777662120000,0,0,0,0.04444395062277085,0.0055554938278463565
1777662180000,0.0055554938278463565,0.0055554938278463565,0,0.05555493827846356,0.0055554938278463565
1777662240000,0.0055554938278463565,0.0055554938278463565,0,0.05555493827846356,0.0055554938278463565
1777662300000,0.005555524691529492,0.005555524691529492,0,0.02777762345764746,0
1777662360000,0,0,0,0.016666574074588474,0
1777662420000,0,0,0,0.044444197532235934,0.005555524691529492
1777662480000,0,0,0,0.04444395062277085,0.0055554938278463565
1777662540000,0,0,0,0.04444395062277085,0.0055554938278463565
1777662600000,0,0,0,0.01666648148353907,0
1777662660000,0,0,0,0.016666574074588474,0
1777662720000,0,0,0,0.016666574074588474,0
1777662780000,0.005555524691529492,0.005555524691529492,0,0.044444197532235934,0.005555524691529492
1777662840000,0.005555555555555555,0.005555555555555555,0,0.07222222222222222,0.01111111111111111
1777662900000,0.005555555555555555,0.005555555555555555,0,0.09999999999999999,0.016666666666666663
1777662960000,0,0,0,0.07222222222222222,0.01111111111111111
1777663020000,0,0,0,0.04444444444444444,0.005555555555555555
1777663080000,0,0,0,0.016666666666666663,0
1777663140000,0,0,0,0.016666574074588474,0
1777663200000,90.11061049660836,90.24949861389659,0,0.044444197532235934,0.005555524691529492
1777663260000,91.28282620652108,91.28282620652108,0.011111049383058983,0.05555524691529492,0.005555524691529492
1777663320000,91.28333333333332,91.28333333333332,0.01111111111111111,0.05555555555555555,0.005555555555555555
1777663380000,1.172222222222222,1.0333333333333332,0.01111111111111111,0.027777777777777776,0
1777663440000,0,0,0,0.016666666666666663,0
1777663500000,0,0,0,0.04444444444444444,0.005555555555555555
1777663560000,0.005555555555555555,0.005555555555555555,0,0.05555555555555555,0.005555555555555555
1777663620000,0.005555555555555555,0.005555555555555555,0,0.05555555555555555,0.005555555555555555
1777663680000,0.005555555555555555,0.005555555555555555,0,0.05555555555555555,0.005555555555555555
1777663740000,0,0,0,0.04444444444444444,0.005555555555555555
1777663800000,0,0,0,0.044444197532235934,0.005555524691529492
1777663860000,0,0,0,0.016666574074588474,0
1777663920000,0,0,0,0.016666574074588474,0
1777663980000,0,0,0,0.016666666666666663,0
1777664040000,0,0,0,0.016666666666666663,0
1777664100000,0.005555555555555555,0.005555555555555555,0,0.027777777777777776,0
1777664160000,0.005555555555555555,0.005555555555555555,0,0.027777777777777776,0
1777664220000,0.005555555555555555,0.005555555555555555,0,0.027777777777777776,0
1777664280000,0,0,0,0.016666666666666663,0
1777664340000,0,0,0,0.016666574074588474,0
1777664400000,0,0,0,0.016666574074588474,0
1777664460000,0,0,0,0.016666574074588474,0
1777664520000,0,0,0,0.04444444444444444,0.005555555555555555
1777664580000,0,0,0,0.04444444444444444,0.005555555555555555
1777664640000,0,0,0,0.04444444444444444,0.005555555555555555
1777664700000,0.005555524691529492,0.005555524691529492,0,0.03333314814917695,0
1777664760000,0.005555524691529492,0.005555524691529492,0,0.02777762345764746,0
1777664820000,0.005555524691529492,0.005555524691529492,0,0.08333287037294237,0.011111049383058983
1777664880000,0,0,0,0.0666662962983539,0.011111049383058983
1777664940000,0,0,0,0.07222182098988339,0.011111049383058983
1777665000000,0,0,0,0.01666648148353907,0
1777665060000,0,0,0,0.016666574074588474,0
1777665120000,0,0,0,0.016666481483539074,0
1777665180000,0.005555524691529492,0.005555524691529492,0,0.02777762345764746,0
1777665240000,0.005555524691529492,0.005555524691529492,0,0.02777762345764746,0
1777665300000,0.005555555555555555,0.005555555555555555,0,0.027777777777777776,0
1777665360000,0,0,0,0.016666666666666663,0
1777665420000,0,0,0,0.04444444444444444,0.005555555555555555
1777665480000,0,0,0,0.04444444444444444,0.005555555555555555
1777665540000,0,0,0,0.07222222222222222,0.01111111111111111
1777665600000,0,0,0,0.04444444444444444,0.005555555555555555
1777665660000,0,0,0,0.04444444444444444,0.005555555555555555
1777665720000,87.93333333333332,88.11666666666666,0,0.04444444444444444,0.005555555555555555
1777665780000,91.38888888888887,91.38888888888887,0.005555555555555555,0.08333333333333333,0.01111111111111111
1777665840000,91.38838117566014,91.38838117566014,0.005555524691529492,0.08333287037294237,0.011111049383058983
1777665900000,3.4555363581313436,3.272204043310871,0.005555524691529492,0.05555524691529492,0.005555524691529492
1777665960000,0,0,0,0.016666574074588474,0
1777666020000,0,0,0,0.016666666666666663,0
1777666080000,0,0,0,0.044444197532235934,0.005555524691529492
1777666140000,0,0,0,0.044444197532235934,0.005555524691529492
1777666200000,0,0,0,0.044444197532235934,0.005555524691529492
1777666260000,0,0,0,0.016666574074588474,0
1777666320000,0,0,0,0.016666574074588474,0
1777666380000,0,0,0,0.01666648148353907,0
1777666440000,0,0,0,0.016666574074588474,0
1777666500000,0,0,0,0.016666574074588474,0
1777666560000,0,0,0,0.016666666666666663,0
1777666620000,0,0,0,0.044444197532235934,0.005555524691529492
1777666680000,0,0,0,0.044444197532235934,0.005555524691529492
1777666740000,0,0,0,0.044444197532235934,0.005555524691529492
1777666800000,0,0,0,0.016666666666666663,0
1777666860000,0,0,0,0.016666666666666663,0
1777666920000,0,0,0,0.016666666666666663,0
1777666980000,0,0,0,0.016666574074588474,0
1777667040000,0,0,0,0.016666574074588474,0
1777667100000,0,0,0,0.04444395062277085,0.0055554938278463565
1777667160000,0,0,0,0.044444197532235934,0.005555524691529492
1777667220000,0,0,0,0.044444197532235934,0.005555524691529492
1777667280000,0,0,0,0.016666666666666663,0
1777667340000,0,0,0,0.04444444444444444,0.005555555555555555
1777667400000,0,0,0,0.04444444444444444,0.005555555555555555
1777667460000,0,0,0,0.044444197532235934,0.005555524691529492
1777667520000,0,0,0,0.016666574074588474,0
1777667580000,0,0,0,0.016666574074588474,0
1777667640000,0,0,0,0.016666574074588474,0
1777667700000,0,0,0,0.016666574074588474,0
1777667760000,0,0,0,0.016666574074588474,0
1777667820000,0,0,0,0.016666666666666663,0
1777667880000,0,0,0,0.016666666666666663,0
1777667940000,0,0,0,0.016666666666666663,0
1777668000000,0,0,0,0.016666388893518444,0
1777668060000,0,0,0,0.016666296304526568,0
1777668120000,0,0,0,0.01666620371656343,0